======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n40w80_005] n40w80_005 HMOA 12/15: PF=500, cost=[5441,7435], sat=[13.0,19.0], 202s
  [n20w80_001] n20w80_001 noLS 3/15: PF=500, cost=[4161,6857], sat=[1.0,12.0], 111s
  [n40w80_003] n40w80_003 noLS 7/15: PF=500, cost=[5089,6703], sat=[0.0,1.0], 125s
  [n20w80_004] n20w80_004 noLS 1/15: PF=500, cost=[4014,6046], sat=[7.1,11.0], 120s
  [n40w80_001] n40w80_001 noLS 2/15: PF=500, cost=[6862,8228], sat=[5.0,6.3], 131s
  [n60w80_001] n60w80_001 HMOA 9/15: PF=500, cost=[6461,9425], sat=[11.0,16.0], 257s
  [n20w80_003] n20w80_003 noLS 5/15: PF=500, cost=[4572,7036], sat=[1.0,8.0], 106s
  [n40w80_002] n40w80_002 HMOA 13/15: PF=500, cost=[5088,7012], sat=[6.4,14.0], 210s
  [n20w80_002] n20w80_002 noLS 1/15: PF=500, cost=[4328,8360], sat=[3.0,8.0], 125s
  [n20w80_005] n20w80_005 noLS 1/15: PF=500, cost=[3909,6163], sat=[1.0,17.0], 115s
  [n40w80_004] n40w80_004 noLS 2/15: PF=500, cost=[4957,5993], sat=[2.0,4.0], 128s
  [n40w80_003] n40w80_003 noLS 8/15: PF=500, cost=[5036,5036], sat=[0.0,0.0], 104s
  [n20w80_001] n20w80_001 noLS 4/15: PF=500, cost=[4161,8029], sat=[1.0,10.0], 112s
  [n60w80_003] n60w80_003 HMOA 9/15: PF=500, cost=[6512,13338], sat=[1.8,18.0], 295s
  [n20w80_004] n20w80_004 noLS 2/15: PF=500, cost=[4047,6421], sat=[7.1,12.0], 122s
  [n20w80_003] n20w80_003 noLS 6/15: PF=500, cost=[4202,5700], sat=[6.0,8.0], 106s
  [n60w80_004] n60w80_004 HMOA 8/15: PF=500, cost=[7108,11982], sat=[1.0,14.0], 389s
  [n40w80_001] n40w80_001 noLS 3/15: PF=500, cost=[7111,9282], sat=[1.0,7.0], 149s
  [n20w80_002] n20w80_002 noLS 2/15: PF=500, cost=[4424,6921], sat=[2.0,8.0], 108s
  [n60w80_002] n60w80_002 HMOA 10/15: PF=500, cost=[6304,7343], sat=[3.6,7.0], 260s
  [n40w80_005] n40w80_005 HMOA 13/15: PF=500, cost=[5464,7016], sat=[14.4,18.5], 222s
  [n20w80_005] n20w80_005 noLS 2/15: PF=500, cost=[3908,6170], sat=[1.0,13.9], 115s
  [n20w80_001] n20w80_001 noLS 5/15: PF=500, cost=[4161,6727], sat=[1.0,13.0], 109s
  [n40w80_003] n40w80_003 noLS 9/15: PF=500, cost=[5133,6356], sat=[0.0,1.0], 120s
  [n40w80_004] n40w80_004 noLS 3/15: PF=500, cost=[5051,8208], sat=[1.0,6.0], 145s
  [n20w80_003] n20w80_003 noLS 7/15: PF=500, cost=[4400,6994], sat=[1.0,8.0], 108s
  [n60w80_001] n60w80_001 HMOA 10/15: PF=500, cost=[6321,12095], sat=[3.0,16.0], 230s
  [n20w80_004] n20w80_004 noLS 3/15: PF=500, cost=[4047,7129], sat=[7.1,11.8], 121s
  [n40w80_002] n40w80_002 HMOA 14/15: PF=500, cost=[4325,8439], sat=[10.0,15.7], 206s
  [n20w80_002] n20w80_002 noLS 3/15: PF=500, cost=[4326,7771], sat=[3.0,8.2], 120s
  [n40w80_001] n40w80_001 noLS 4/15: PF=500, cost=[6517,10310], sat=[2.0,7.0], 148s
  [n20w80_005] n20w80_005 noLS 3/15: PF=500, cost=[3909,6163], sat=[1.0,17.0], 115s
  [n20w80_001] n20w80_001 noLS 6/15: PF=500, cost=[4191,8868], sat=[1.0,11.9], 117s
  [n60w80_004] n60w80_004 HMOA 9/15: PF=500, cost=[6877,7618], sat=[7.0,15.0], 176s
  [n40w80_003] n40w80_003 noLS 10/15: PF=500, cost=[5046,6650], sat=[0.0,1.0], 122s
  [n20w80_003] n20w80_003 noLS 8/15: PF=500, cost=[4194,9569], sat=[2.0,12.0], 104s
  [n40w80_005] n40w80_005 HMOA 14/15: PF=500, cost=[5480,11643], sat=[15.0,17.6], 172s
  [n20w80_004] n20w80_004 noLS 4/15: PF=500, cost=[4014,9267], sat=[7.1,16.2], 122s
  [n60w80_005] n60w80_005 HMOA 7/15: PF=500, cost=[6141,15764], sat=[4.0,21.0], 492s
  [n40w80_004] n40w80_004 noLS 4/15: PF=500, cost=[5056,7363], sat=[1.6,5.0], 151s
  [n20w80_002] n20w80_002 noLS 4/15: PF=500, cost=[4368,5804], sat=[3.0,7.0], 122s
  [n60w80_002] n60w80_002 HMOA 11/15: PF=500, cost=[6067,7058], sat=[2.6,5.8], 227s
  [n20w80_005] n20w80_005 noLS 4/15: PF=500, cost=[3931,6048], sat=[1.0,13.4], 112s
  [n20w80_001] n20w80_001 noLS 7/15: PF=500, cost=[4194,8147], sat=[1.0,10.0], 107s
